FLIGHT_ID,FLIGHT_ID,MONTH,DAY,DAY_OF_WEEK,DEPARTURE_DELAY,TAXI_OUT,DISTANCE,DELAYED,YEAR
200497,200497,2,15,7,10.0,14.0,152,0,2015
200498,200498,2,28,6,-7.0,13.0,867,0,2015
200499,200499,2,15,7,-2.0,11.0,680,0,2015
200500,200500,2,18,3,2.0,16.0,1199,0,2015
200501,200501,2,2,1,-2.0,13.0,692,0,2015
200502,200502,2,24,2,44.0,46.0,296,1,2015
200503,200503,2,21,6,-3.0,14.0,802,0,2015
200504,200504,2,13,5,-3.0,11.0,351,0,2015
200505,200505,2,12,4,1.0,11.0,1749,0,2015
200506,200506,2,1,7,7.0,49.0,751,1,2015
200507,200507,2,18,3,9.0,17.0,772,1,2015
200508,200508,2,26,4,16.0,20.0,1035,1,2015
200509,200509,2,21,6,-1.0,9.0,365,0,2015
200510,200510,2,23,1,-7.0,28.0,2586,0,2015
200511,200511,2,7,6,-7.0,13.0,1067,0,2015
200512,200512,2,27,5,-12.0,19.0,626,0,2015
200513,200513,2,5,4,13.0,18.0,67,1,2015
200514,200514,2,14,6,-5.0,11.0,933,0,2015
200515,200515,2,11,3,-7.0,8.0,1541,0,2015
200516,200516,2,24,2,-6.0,11.0,601,0,2015
200517,200517,2,8,7,-1.0,7.0,873,0,2015
200518,200518,2,11,3,-5.0,13.0,371,0,2015
200519,200519,2,2,1,168.0,21.0,955,1,2015
200520,200520,2,13,5,-4.0,32.0,714,1,2015
200521,200521,2,19,4,7.0,41.0,489,1,2015
200522,200522,2,13,5,-5.0,10.0,347,0,2015
200523,200523,2,9,1,-3.0,17.0,1171,0,2015
200524,200524,2,22,7,11.0,10.0,814,0,2015
200525,200525,2,25,3,116.0,13.0,545,1,2015
200526,200526,2,18,3,52.0,55.0,214,1,2015
200527,200527,2,22,7,0.0,14.0,2398,0,2015
200528,200528,2,25,3,-11.0,11.0,1749,0,2015
200529,200529,2,28,6,1.0,15.0,545,0,2015
200530,200530,2,12,4,-7.0,13.0,414,0,2015
200531,200531,2,27,5,1.0,7.0,358,0,2015
200532,200532,2,11,3,-5.0,12.0,1587,0,2015
200533,200533,2,12,4,-1.0,9.0,479,0,2015
200534,200534,2,11,3,-4.0,14.0,306,0,2015
200535,200535,2,21,6,-5.0,11.0,612,0,2015
200536,200536,2,22,7,-2.0,12.0,647,0,2015
200537,200537,2,24,2,-10.0,13.0,89,0,2015
200538,200538,2,2,1,-10.0,26.0,759,0,2015
200539,200539,2,14,6,-1.0,42.0,449,1,2015
200540,200540,2,3,2,-6.0,13.0,404,0,2015
200541,200541,2,26,4,-14.0,8.0,2355,0,2015
200542,200542,2,22,7,-3.0,7.0,317,0,2015
200543,200543,2,17,2,-2.0,29.0,844,0,2015
200544,200544,2,23,1,-7.0,16.0,319,0,2015
200545,200545,2,3,2,-1.0,8.0,239,0,2015
200546,200546,2,19,4,-16.0,18.0,892,0,2015
200547,200547,2,16,1,-2.0,18.0,636,0,2015
200548,200548,2,23,1,-9.0,12.0,548,0,2015
200549,200549,2,1,7,-6.0,10.0,224,0,2015
200550,200550,2,20,5,-9.0,17.0,429,0,2015
200551,200551,2,24,2,-7.0,15.0,2422,0,2015
200552,200552,2,7,6,-3.0,12.0,430,0,2015
200553,200553,2,22,7,10.0,13.0,1250,0,2015
200554,200554,2,19,4,-3.0,16.0,272,0,2015
200555,200555,2,4,3,-2.0,15.0,1609,0,2015
200556,200556,2,18,3,-3.0,9.0,2342,0,2015
200557,200557,2,3,2,-8.0,12.0,163,0,2015
200558,200558,2,12,4,-6.0,10.0,577,0,2015
200559,200559,2,18,3,10.0,16.0,231,0,2015
200560,200560,2,25,3,-3.0,12.0,332,0,2015
200561,200561,2,18,3,-2.0,15.0,606,0,2015
200562,200562,2,22,7,4.0,8.0,196,0,2015
200563,200563,2,23,1,42.0,15.0,546,1,2015
200564,200564,2,24,2,2.0,20.0,2777,0,2015
200565,200565,2,20,5,1.0,14.0,849,0,2015
200566,200566,2,5,4,-2.0,44.0,951,1,2015
200567,200567,2,25,3,-3.0,17.0,628,0,2015
200568,200568,2,14,6,7.0,11.0,1744,0,2015
200569,200569,2,27,5,-4.0,11.0,1587,0,2015
200570,200570,2,14,6,-5.0,33.0,1237,0,2015
200571,200571,2,3,2,4.0,56.0,1379,1,2015
200572,200572,2,26,4,31.0,18.0,89,1,2015
200573,200573,2,27,5,-1.0,13.0,591,0,2015
200574,200574,2,11,3,1.0,13.0,862,0,2015
200575,200575,2,16,1,-3.0,20.0,1085,0,2015
200576,200576,2,20,5,-5.0,15.0,4983,1,2015
200577,200577,2,23,1,-5.0,14.0,867,0,2015
200578,200578,2,5,4,-2.0,11.0,793,0,2015
200579,200579,2,4,3,18.0,18.0,1069,0,2015
200580,200580,2,6,5,-5.0,40.0,488,0,2015
200581,200581,2,12,4,-9.0,8.0,108,1,2015
200582,200582,2,27,5,2.0,11.0,319,1,2015
200583,200583,2,27,5,-6.0,15.0,337,0,2015
200584,200584,2,4,3,120.0,13.0,337,1,2015
200585,200585,2,12,4,-5.0,12.0,236,0,2015
200586,200586,2,6,5,-1.0,28.0,1990,0,2015
200587,200587,2,4,3,-8.0,15.0,1797,0,2015
200588,200588,2,12,4,-6.0,15.0,224,0,2015
200589,200589,2,9,1,-11.0,12.0,332,0,2015
200590,200590,2,27,5,7.0,9.0,669,0,2015
200591,200591,2,2,1,-1.0,12.0,1184,0,2015
200592,200592,2,25,3,10.0,119.0,257,1,2015
200593,200593,2,22,7,11.0,16.0,980,0,2015
200594,200594,2,17,2,-1.0,10.0,1535,0,2015
200595,200595,2,6,5,2.0,8.0,909,0,2015
200596,200596,2,27,5,-3.0,24.0,594,0,2015
200597,200597,2,14,6,-7.0,15.0,896,0,2015
200598,200598,2,26,4,47.0,9.0,623,1,2015
200599,200599,2,8,7,10.0,6.0,1246,1,2015
200600,200600,2,2,1,22.0,17.0,1635,1,2015
200601,200601,2,26,4,-5.0,16.0,333,0,2015
200602,200602,2,4,3,-6.0,13.0,588,0,2015
200603,200603,2,24,2,-2.0,22.0,817,0,2015
200604,200604,2,24,2,-3.0,54.0,409,0,2015
200605,200605,2,25,3,17.0,9.0,763,0,2015
200606,200606,2,25,3,12.0,7.0,480,0,2015
200607,200607,2,9,1,2.0,8.0,100,0,2015
200608,200608,2,25,3,16.0,15.0,992,0,2015
200609,200609,2,25,3,204.0,135.0,611,1,2015
200610,200610,2,25,3,4.0,21.0,671,0,2015
200611,200611,2,22,7,54.0,23.0,1475,1,2015
200612,200612,2,6,5,-4.0,15.0,270,0,2015
200613,200613,2,27,5,65.0,32.0,541,1,2015
200614,200614,2,24,2,75.0,11.0,372,1,2015
200615,200615,2,22,7,-1.0,9.0,757,0,2015
200616,200616,2,9,1,1.0,15.0,552,0,2015
200617,200617,2,23,1,8.0,16.0,332,0,2015
200618,200618,2,11,3,-10.0,12.0,200,0,2015
200619,200619,2,28,6,7.0,17.0,1197,0,2015
200620,200620,2,23,1,52.0,19.0,607,1,2015
200621,200621,2,9,1,-11.0,13.0,1303,0,2015
200622,200622,2,25,3,2.0,5.0,189,0,2015
200623,200623,2,23,1,19.0,16.0,401,1,2015
200624,200624,2,11,3,-2.0,7.0,550,0,2015
200625,200625,2,6,5,52.0,14.0,697,1,2015
200626,200626,2,17,2,137.0,17.0,919,1,2015
200627,200627,2,17,2,11.0,10.0,2149,0,2015
200628,200628,2,10,2,-2.0,14.0,2039,0,2015
200629,200629,2,10,2,-5.0,9.0,448,0,2015
200630,200630,2,21,6,-3.0,13.0,356,0,2015
200631,200631,2,12,4,8.0,52.0,2704,0,2015
200632,200632,2,16,1,3.0,12.0,373,0,2015
200633,200633,2,3,2,0.0,9.0,460,0,2015
200634,200634,2,25,3,12.0,55.0,199,1,2015
200635,200635,2,5,4,-5.0,11.0,692,0,2015
200636,200636,2,16,1,50.0,25.0,73,1,2015
200637,200637,2,5,4,47.0,32.0,925,1,2015
200638,200638,2,9,1,28.0,13.0,183,1,2015
200639,200639,2,3,2,58.0,7.0,1390,1,2015
200640,200640,2,11,3,-7.0,16.0,1217,0,2015
200641,200641,2,25,3,5.0,7.0,551,0,2015
200642,200642,2,8,7,2.0,17.0,1009,0,2015
200643,200643,2,12,4,21.0,11.0,1067,1,2015
200644,200644,2,28,6,69.0,12.0,697,1,2015
200645,200645,2,20,5,-7.0,15.0,550,0,2015
200646,200646,2,17,2,-1.0,12.0,1047,1,2015
200647,200647,2,27,5,24.0,9.0,1514,1,2015
200648,200648,2,4,3,-3.0,13.0,646,0,2015
200649,200649,2,24,2,202.0,31.0,529,1,2015
200650,200650,2,12,4,43.0,10.0,1249,1,2015
200651,200651,2,1,7,-2.0,21.0,2565,0,2015
200652,200652,2,25,3,29.0,12.0,312,1,2015
200653,200653,2,11,3,0.0,20.0,351,0,2015
200654,200654,2,6,5,-11.0,36.0,984,0,2015
200655,200655,2,8,7,-5.0,14.0,190,0,2015
200656,200656,2,12,4,39.0,25.0,746,1,2015
200657,200657,2,25,3,-5.0,9.0,534,0,2015
200658,200658,2,16,1,129.0,18.0,1028,1,2015
200659,200659,2,6,5,2.0,9.0,1216,0,2015
200660,200660,2,20,5,-7.0,13.0,565,0,2015
200661,200661,2,15,7,-2.0,11.0,685,0,2015
200662,200662,2,4,3,-3.0,32.0,861,0,2015
200663,200663,2,22,7,12.0,9.0,871,0,2015
200664,200664,2,19,4,-8.0,11.0,978,0,2015
200665,200665,2,25,3,9.0,11.0,861,0,2015
200666,200666,2,8,7,-9.0,12.0,641,0,2015
200667,200667,2,8,7,-19.0,14.0,31,0,2015
200668,200668,2,5,4,15.0,13.0,543,0,2015
200669,200669,2,24,2,-6.0,12.0,1050,0,2015
200670,200670,2,25,3,-5.0,19.0,209,0,2015
200671,200671,2,20,5,0.0,8.0,86,0,2015
200672,200672,2,22,7,7.0,25.0,280,0,2015
200673,200673,2,24,2,-5.0,20.0,1389,0,2015
200674,200674,2,7,6,-1.0,22.0,2611,0,2015
200675,200675,2,12,4,-7.0,35.0,395,0,2015
200676,200676,2,22,7,13.0,8.0,100,1,2015
200677,200677,2,1,7,-3.0,56.0,634,1,2015
200678,200678,2,2,1,-2.0,15.0,201,0,2015
200679,200679,2,27,5,32.0,14.0,305,1,2015
200680,200680,2,16,1,19.0,29.0,1069,1,2015
200681,200681,2,22,7,1.0,15.0,1303,0,2015
200682,200682,2,15,7,9.0,9.0,928,0,2015
200683,200683,2,20,5,14.0,8.0,139,1,2015
200684,200684,2,21,6,4.0,9.0,1674,1,2015
200685,200685,2,7,6,-2.0,24.0,651,0,2015
200686,200686,2,20,5,100.0,42.0,1008,1,2015
200687,200687,2,1,7,-1.0,10.0,406,0,2015
200688,200688,2,16,1,18.0,50.0,304,1,2015
200689,200689,2,3,2,0.0,10.0,223,1,2015
200690,200690,2,6,5,-7.0,19.0,404,0,2015
200691,200691,2,22,7,9.0,15.0,678,0,2015
200692,200692,2,1,7,-5.0,6.0,1506,0,2015
200693,200693,2,2,1,-1.0,20.0,931,0,2015
200694,200694,2,4,3,-1.0,17.0,1532,0,2015
200695,200695,2,8,7,203.0,16.0,854,1,2015
200696,200696,2,24,2,0.0,12.0,1123,1,2015
200697,200697,2,9,1,2.0,17.0,270,0,2015
200698,200698,2,15,7,-10.0,9.0,216,0,2015
200699,200699,2,24,2,-6.0,13.0,214,0,2015
200700,200700,2,9,1,11.0,17.0,258,0,2015
200701,200701,2,5,4,-7.0,15.0,1660,0,2015
200702,200702,2,12,4,-3.0,40.0,1598,0,2015
200703,200703,2,25,3,-2.0,17.0,220,0,2015
200704,200704,2,3,2,18.0,50.0,601,1,2015
200705,200705,2,12,4,4.0,10.0,196,0,2015
200706,200706,2,11,3,7.0,12.0,2349,0,2015
200707,200707,2,6,5,-8.0,11.0,591,0,2015
200708,200708,2,21,6,0.0,7.0,163,0,2015
200709,200709,2,5,4,-4.0,12.0,1276,0,2015
200710,200710,2,1,7,-2.0,19.0,689,1,2015
200711,200711,2,10,2,-4.0,12.0,399,0,2015
200712,200712,2,8,7,2.0,15.0,946,1,2015
200713,200713,2,12,4,-7.0,13.0,1262,1,2015
200714,200714,2,15,7,12.0,10.0,723,0,2015
200715,200715,2,7,6,-5.0,14.0,1416,0,2015
200716,200716,2,13,5,-2.0,6.0,271,0,2015
200717,200717,2,4,3,-3.0,11.0,448,0,2015
200718,200718,2,11,3,-2.0,28.0,1190,0,2015
200719,200719,2,8,7,-13.0,23.0,134,0,2015
200720,200720,2,24,2,4.0,12.0,787,0,2015
200721,200721,2,10,2,7.0,36.0,992,1,2015
200722,200722,2,22,7,18.0,39.0,1123,1,2015
200723,200723,2,28,6,2.0,11.0,588,0,2015
200724,200724,2,11,3,1.0,16.0,813,0,2015
200725,200725,2,18,3,-5.0,13.0,100,0,2015
200726,200726,2,18,3,7.0,5.0,239,0,2015
200727,200727,2,28,6,-5.0,10.0,679,0,2015
200728,200728,2,18,3,-1.0,13.0,668,0,2015
200729,200729,2,26,4,3.0,28.0,191,1,2015
200730,200730,2,28,6,0.0,20.0,460,0,2015
200731,200731,2,6,5,0.0,11.0,919,0,2015
200732,200732,2,5,4,-8.0,11.0,2607,0,2015
200733,200733,2,5,4,1.0,10.0,1744,0,2015
200734,200734,2,6,5,-1.0,23.0,251,0,2015
200735,200735,2,4,3,11.0,8.0,338,0,2015
200736,200736,2,22,7,-4.0,8.0,474,0,2015
200737,200737,2,3,2,-3.0,15.0,328,0,2015
200738,200738,2,1,7,-4.0,15.0,813,0,2015
200739,200739,2,5,4,1.0,17.0,696,0,2015
200740,200740,2,24,2,-1.0,55.0,192,1,2015
200741,200741,2,8,7,18.0,14.0,228,1,2015
200742,200742,2,3,2,-5.0,15.0,1052,0,2015
200743,200743,2,26,4,69.0,7.0,668,1,2015
200744,200744,2,3,2,0.0,16.0,404,0,2015
200745,200745,2,8,7,2.0,24.0,1400,0,2015
200746,200746,2,8,7,-9.0,22.0,337,0,2015
200747,200747,2,10,2,10.0,9.0,283,0,2015
200748,200748,2,1,7,-10.0,7.0,460,0,2015
200749,200749,2,26,4,1.0,12.0,861,0,2015
200750,200750,2,13,5,-4.0,23.0,500,0,2015
200751,200751,2,18,3,2.0,6.0,471,0,2015
200752,200752,2,4,3,0.0,16.0,2139,0,2015
200753,200753,2,23,1,-7.0,20.0,1182,0,2015
200754,200754,2,25,3,-7.0,16.0,442,0,2015
200755,200755,2,23,1,1.0,21.0,1009,0,2015
200756,200756,2,17,2,-5.0,32.0,872,1,2015
200757,200757,2,17,2,-7.0,12.0,719,0,2015
200758,200758,2,17,2,62.0,13.0,849,1,2015
200759,200759,2,9,1,-6.0,10.0,547,0,2015
200760,200760,2,1,7,-4.0,8.0,195,0,2015
200761,200761,2,6,5,-1.0,15.0,361,0,2015
200762,200762,2,13,5,3.0,9.0,517,0,2015
200763,200763,2,2,1,101.0,18.0,1337,1,2015
200764,200764,2,21,6,4.0,28.0,2704,0,2015
200765,200765,2,3,2,32.0,6.0,546,1,2015
200766,200766,2,26,4,-4.0,16.0,2640,0,2015
200767,200767,2,24,2,21.0,11.0,868,0,2015
200768,200768,2,12,4,3.0,17.0,2454,0,2015
200769,200769,2,8,7,-7.0,11.0,1084,0,2015
200770,200770,2,14,6,-5.0,11.0,550,0,2015
200771,200771,2,17,2,12.0,11.0,679,0,2015
200772,200772,2,15,7,2.0,14.0,226,0,2015
200773,200773,2,3,2,-3.0,10.0,287,0,2015
200774,200774,2,8,7,-5.0,23.0,936,0,2015
200775,200775,2,3,2,6.0,11.0,743,0,2015
200776,200776,2,6,5,-4.0,20.0,373,0,2015
200777,200777,2,23,1,0.0,10.0,872,0,2015
200778,200778,2,26,4,-4.0,29.0,147,0,2015
200779,200779,2,11,3,-2.0,10.0,261,0,2015
200780,200780,2,26,4,-7.0,31.0,280,0,2015
200781,200781,2,26,4,-5.0,15.0,414,0,2015
200782,200782,2,12,4,57.0,18.0,1182,1,2015
200783,200783,2,10,2,-7.0,19.0,1535,0,2015
200784,200784,2,24,2,-2.0,8.0,928,0,2015
200785,200785,2,22,7,-11.0,12.0,493,0,2015
200786,200786,2,16,1,-2.0,12.0,1183,0,2015
200787,200787,2,1,7,-13.0,14.0,1678,0,2015
200788,200788,2,11,3,21.0,18.0,901,0,2015
200789,200789,2,7,6,-5.0,37.0,139,0,2015
200790,200790,2,13,5,16.0,48.0,296,1,2015
200791,200791,2,2,1,-6.0,10.0,441,0,2015
200792,200792,2,23,1,3.0,14.0,816,0,2015
200793,200793,2,21,6,-3.0,14.0,2615,0,2015
200794,200794,2,20,5,70.0,17.0,602,1,2015
200795,200795,2,14,6,-1.0,8.0,562,0,2015
200796,200796,2,14,6,-2.0,10.0,997,0,2015
200797,200797,2,10,2,-4.0,8.0,100,0,2015
200798,200798,2,12,4,-5.0,18.0,312,0,2015
200799,200799,2,19,4,0.0,32.0,1620,0,2015
200800,200800,2,22,7,-1.0,22.0,907,0,2015
200801,200801,2,4,3,7.0,8.0,395,0,2015
200802,200802,2,8,7,-10.0,20.0,1501,0,2015
200803,200803,2,9,1,1.0,11.0,338,0,2015
200804,200804,2,22,7,-6.0,9.0,761,0,2015
200805,200805,2,13,5,-2.0,15.0,549,0,2015
200806,200806,2,14,6,-2.0,9.0,143,0,2015
200807,200807,2,18,3,-1.0,8.0,783,0,2015
200808,200808,2,25,3,-4.0,17.0,802,0,2015
200809,200809,2,25,3,-3.0,15.0,109,0,2015
200810,200810,2,15,7,64.0,13.0,689,1,2015
200811,200811,2,20,5,16.0,9.0,216,1,2015
200812,200812,2,22,7,-4.0,14.0,581,0,2015
200813,200813,2,6,5,-2.0,12.0,404,0,2015
200814,200814,2,4,3,-9.0,18.0,1947,0,2015
200815,200815,2,13,5,88.0,14.0,1180,1,2015
200816,200816,2,5,4,-6.0,14.0,1139,0,2015
200817,200817,2,23,1,-2.0,11.0,442,0,2015
200818,200818,2,26,4,-4.0,26.0,311,1,2015
200819,200819,2,21,6,6.0,48.0,1979,1,2015
200820,200820,2,4,3,-7.0,10.0,289,0,2015
200821,200821,2,6,5,-4.0,16.0,874,0,2015
200822,200822,2,23,1,-14.0,14.0,1107,0,2015
200823,200823,2,21,6,-10.0,21.0,1013,0,2015
200824,200824,2,13,5,-1.0,7.0,239,0,2015
200825,200825,2,25,3,-2.0,5.0,102,0,2015
200826,200826,2,24,2,7.0,18.0,86,0,2015
200827,200827,2,12,4,-6.0,17.0,1107,0,2015
200828,200828,2,22,7,2.0,32.0,909,0,2015
200829,200829,2,9,1,-14.0,24.0,867,0,2015
200830,200830,2,14,6,7.0,8.0,787,0,2015
200831,200831,2,20,5,-2.0,14.0,1306,0,2015
200832,200832,2,22,7,-5.0,10.0,448,0,2015
200833,200833,2,23,1,-2.0,16.0,1303,0,2015
200834,200834,2,19,4,12.0,16.0,258,0,2015
200835,200835,2,5,4,-5.0,19.0,214,0,2015
200836,200836,2,5,4,-5.0,7.0,551,0,2015
200837,200837,2,17,2,18.0,14.0,657,1,2015
200838,200838,2,25,3,40.0,10.0,404,1,2015
200839,200839,2,1,7,5.0,83.0,983,1,2015
200840,200840,2,9,1,3.0,9.0,425,0,2015
200841,200841,2,9,1,3.0,18.0,594,0,2015
200842,200842,2,25,3,-3.0,14.0,239,0,2015
200843,200843,2,21,6,-6.0,15.0,2182,0,2015
200844,200844,2,2,1,-6.0,10.0,309,0,2015
200845,200845,2,6,5,-8.0,12.0,110,1,2015
200846,200846,2,24,2,12.0,7.0,1750,1,2015
200847,200847,2,8,7,-7.0,24.0,236,0,2015
200848,200848,2,4,3,-7.0,21.0,547,0,2015
200849,200849,2,4,3,-9.0,36.0,337,0,2015
200850,200850,2,18,3,-3.0,16.0,192,0,2015
200851,200851,2,8,7,-7.0,11.0,641,0,2015
200852,200852,2,11,3,9.0,9.0,377,0,2015
200853,200853,2,23,1,20.0,11.0,746,0,2015
200854,200854,2,5,4,-10.0,15.0,584,0,2015
200855,200855,2,21,6,4.0,18.0,925,0,2015
200856,200856,2,22,7,-5.0,10.0,814,0,2015
200857,200857,2,22,7,21.0,9.0,633,1,2015
200858,200858,2,6,5,-11.0,8.0,594,0,2015
200859,200859,2,1,7,140.0,13.0,731,1,2015
200860,200860,2,10,2,-3.0,46.0,666,0,2015
200861,200861,2,24,2,-2.0,11.0,647,0,2015
200862,200862,2,17,2,-3.0,23.0,931,0,2015
200863,200863,2,12,4,-6.0,17.0,1379,0,2015
200864,200864,2,24,2,-14.0,18.0,1399,0,2015
200865,200865,2,8,7,24.0,49.0,479,1,2015
200866,200866,2,14,6,-10.0,22.0,759,0,2015
200867,200867,2,23,1,-3.0,15.0,1076,0,2015
200868,200868,2,16,1,-1.0,9.0,679,0,2015
200869,200869,2,18,3,5.0,12.0,100,0,2015
200870,200870,2,2,1,-17.0,12.0,525,0,2015
200871,200871,2,28,6,154.0,16.0,1205,1,2015
200872,200872,2,15,7,6.0,11.0,2072,1,2015
200873,200873,2,23,1,2.0,15.0,591,0,2015
200874,200874,2,24,2,32.0,7.0,501,1,2015
200875,200875,2,13,5,13.0,11.0,937,1,2015
200876,200876,2,23,1,-2.0,15.0,395,0,2015
200877,200877,2,9,1,6.0,8.0,371,0,2015
200878,200878,2,13,5,0.0,9.0,86,0,2015
200879,200879,2,8,7,127.0,37.0,184,1,2015
200880,200880,2,8,7,-3.0,14.0,204,0,2015
200881,200881,2,25,3,-8.0,14.0,429,0,2015
200882,200882,2,10,2,-8.0,14.0,201,0,2015
200883,200883,2,20,5,33.0,23.0,719,1,2015
200884,200884,2,9,1,-2.0,11.0,588,0,2015
200885,200885,2,11,3,-4.0,11.0,528,0,2015
200886,200886,2,11,3,-3.0,7.0,358,0,2015
200887,200887,2,15,7,94.0,12.0,920,1,2015
200888,200888,2,22,7,-2.0,16.0,551,0,2015
200889,200889,2,27,5,10.0,11.0,611,0,2015
200890,200890,2,25,3,33.0,9.0,787,1,2015
200891,200891,2,25,3,34.0,9.0,325,1,2015
200892,200892,2,24,2,-12.0,10.0,262,0,2015
200893,200893,2,4,3,-8.0,19.0,1046,0,2015
200894,200894,2,10,2,-1.0,11.0,895,0,2015
200895,200895,2,2,1,24.0,24.0,1182,1,2015
200896,200896,2,26,4,-6.0,9.0,649,0,2015
200897,200897,2,6,5,-6.0,37.0,409,1,2015
200898,200898,2,10,2,11.0,22.0,1306,1,2015
200899,200899,2,12,4,-4.0,31.0,523,0,2015
200900,200900,2,18,3,60.0,13.0,414,1,2015
200901,200901,2,17,2,4.0,8.0,369,0,2015
200902,200902,2,15,7,38.0,27.0,911,1,2015
200903,200903,2,19,4,-6.0,12.0,181,0,2015
200904,200904,2,9,1,16.0,16.0,475,0,2015
200905,200905,2,23,1,0.0,14.0,1865,0,2015
200906,200906,2,6,5,15.0,19.0,2602,0,2015
200907,200907,2,14,6,0.0,35.0,137,1,2015
200908,200908,2,27,5,30.0,13.0,994,1,2015
200909,200909,2,23,1,14.0,15.0,606,0,2015
200910,200910,2,14,6,11.0,9.0,674,0,2015
200911,200911,2,8,7,62.0,12.0,1085,1,2015
200912,200912,2,27,5,3.0,13.0,2446,0,2015
200913,200913,2,13,5,-5.0,23.0,826,0,2015
200914,200914,2,22,7,104.0,28.0,473,1,2015
200915,200915,2,3,2,112.0,18.0,301,1,2015
200916,200916,2,25,3,-3.0,18.0,2496,0,2015
200917,200917,2,2,1,-4.0,14.0,590,0,2015
200918,200918,2,17,2,-8.0,22.0,1235,0,2015
200919,200919,2,1,7,6.0,12.0,209,0,2015
200920,200920,2,16,1,-4.0,21.0,546,0,2015
200921,200921,2,12,4,-10.0,14.0,429,0,2015
200922,200922,2,12,4,-2.0,21.0,393,0,2015
200923,200923,2,28,6,8.0,14.0,689,0,2015
200924,200924,2,14,6,-5.0,11.0,737,0,2015
200925,200925,2,3,2,1.0,23.0,1723,1,2015
200926,200926,2,11,3,3.0,32.0,268,1,2015
200927,200927,2,25,3,0.0,14.0,1723,0,2015
200928,200928,2,5,4,12.0,15.0,1535,0,2015
200929,200929,2,25,3,124.0,39.0,222,1,2015
200930,200930,2,25,3,2.0,11.0,327,0,2015
200931,200931,2,26,4,-7.0,15.0,926,0,2015
200932,200932,2,5,4,-8.0,20.0,937,1,2015
200933,200933,2,3,2,29.0,12.0,1069,1,2015
200934,200934,2,6,5,-3.0,10.0,821,0,2015
200935,200935,2,24,2,-1.0,14.0,517,0,2015
200936,200936,2,19,4,0.0,11.0,341,0,2015
200937,200937,2,17,2,30.0,20.0,458,1,2015
200938,200938,2,22,7,5.0,41.0,2586,1,2015
200939,200939,2,10,2,31.0,12.0,237,1,2015
200940,200940,2,22,7,87.0,21.0,2172,1,2015
200941,200941,2,17,2,-7.0,11.0,531,0,2015
200942,200942,2,21,6,8.0,12.0,1259,0,2015
200943,200943,2,14,6,-11.0,11.0,507,0,2015
200944,200944,2,22,7,-3.0,12.0,930,0,2015
200945,200945,2,6,5,-2.0,15.0,377,0,2015
200946,200946,2,22,7,-4.0,17.0,1067,0,2015
200947,200947,2,8,7,0.0,12.0,2409,0,2015
200948,200948,2,8,7,-4.0,20.0,321,0,2015
200949,200949,2,3,2,11.0,17.0,802,0,2015
200950,200950,2,16,1,-3.0,17.0,1947,0,2015
200951,200951,2,25,3,47.0,10.0,719,1,2015
200952,200952,2,10,2,53.0,10.0,2288,1,2015
200953,200953,2,7,6,-5.0,9.0,86,0,2015
200954,200954,2,17,2,2.0,7.0,414,0,2015
200955,200955,2,5,4,-4.0,11.0,575,0,2015
200956,200956,2,27,5,1.0,19.0,395,0,2015
200957,200957,2,24,2,-4.0,21.0,1739,0,2015
200958,200958,2,23,1,-1.0,15.0,912,0,2015
200959,200959,2,22,7,31.0,17.0,597,1,2015
200960,200960,2,11,3,-12.0,44.0,363,1,2015
200961,200961,2,9,1,-2.0,18.0,926,1,2015
200962,200962,2,25,3,-4.0,10.0,926,0,2015
200963,200963,2,18,3,-5.0,13.0,129,0,2015
200964,200964,2,18,3,-4.0,9.0,781,0,2015
200965,200965,2,2,1,6.0,15.0,577,0,2015
200966,200966,2,16,1,-9.0,26.0,954,0,2015
200967,200967,2,27,5,31.0,49.0,436,1,2015
200968,200968,2,19,4,36.0,18.0,1120,1,2015
200969,200969,2,1,7,10.0,10.0,1246,0,2015
200970,200970,2,12,4,-3.0,14.0,696,0,2015
200971,200971,2,27,5,42.0,21.0,761,1,2015
200972,200972,2,28,6,35.0,9.0,436,1,2015
200973,200973,2,28,6,46.0,15.0,89,1,2015
200974,200974,2,25,3,1.0,62.0,615,1,2015
200975,200975,2,4,3,-6.0,37.0,200,0,2015
200976,200976,2,20,5,-10.0,9.0,166,0,2015
200977,200977,2,9,1,-4.0,12.0,1438,0,2015
200978,200978,2,9,1,-4.0,15.0,846,0,2015
200979,200979,2,18,3,47.0,15.0,508,1,2015
200980,200980,2,1,7,3.0,14.0,351,1,2015
200981,200981,2,3,2,0.0,18.0,636,0,2015
200982,200982,2,13,5,8.0,14.0,1127,1,2015
200983,200983,2,12,4,-2.0,15.0,581,0,2015
200984,200984,2,22,7,-2.0,9.0,406,0,2015
200985,200985,2,15,7,-5.0,17.0,2335,0,2015
200986,200986,2,7,6,131.0,12.0,752,1,2015
200987,200987,2,13,5,77.0,20.0,255,1,2015
200988,200988,2,14,6,-6.0,10.0,721,0,2015
200989,200989,2,28,6,12.0,16.0,1299,0,2015
200990,200990,2,12,4,-11.0,12.0,1056,0,2015
200991,200991,2,4,3,-2.0,30.0,402,1,2015
200992,200992,2,25,3,-9.0,15.0,160,0,2015
200993,200993,2,14,6,-5.0,13.0,628,0,2015
200994,200994,2,16,1,-6.0,9.0,77,0,2015
200995,200995,2,12,4,-7.0,17.0,332,0,2015
200996,200996,2,5,4,-8.0,13.0,1389,0,2015
